episode,score,total_reward,epsilon,loss,steps,steps_since_food
691.0,2.0,9.099999999999994,0.12579379956008602,1.302940050760905,12.0,4.0
692.0,11.0,95.3000000000001,0.12541641816140575,1.2459227068949554,59.0,7.0
693.0,17.0,153.8000000000002,0.12504016890692154,1.3703278690576552,80.0,1.0
694.0,1.0,-0.40000000000000036,0.12466504840020078,1.1825912197430928,6.0,2.0
695.0,5.0,37.79999999999998,0.12429105325500017,1.367228580372674,28.0,5.0
696.0,11.0,95.7000000000001,0.12391818009523517,1.3376472288911994,55.0,1.0
697.0,2.0,9.399999999999999,0.12354642555494946,1.3369143141640558,9.0,2.0
698.0,12.0,103.60000000000014,0.12317578627828461,1.3384479191396144,77.0,5.0
699.0,11.0,95.00000000000003,0.12280625891944975,1.349878603412259,62.0,6.0
700.0,9.0,76.90000000000002,0.1224378401426914,1.3259065703647892,41.0,2.0
701.0,8.0,66.6,0.12207052662226334,1.354538263276566,43.0,3.0
702.0,8.0,68.1,0.12170431504239655,1.3175467933927263,28.0,2.0
703.0,16.0,145.10000000000014,0.12133920209726937,1.3935426852919839,66.0,2.0
704.0,5.0,38.19999999999998,0.12097518449097756,1.3426922882596652,24.0,2.0
705.0,8.0,67.60000000000002,0.12061225893750463,1.3153446587649258,33.0,3.0
706.0,8.0,66.50000000000001,0.12025042216069212,1.2527585530822927,44.0,7.0
707.0,7.0,57.89999999999999,0.11988967089421004,1.2144907384083188,29.0,4.0
708.0,5.0,38.29999999999999,0.11953000188152742,1.201153884763303,23.0,2.0
709.0,11.0,93.30000000000007,0.11917141187588283,1.203995423980906,79.0,2.0
710.0,5.0,38.19999999999998,0.11881389764025518,1.1906867250800133,24.0,2.0
711.0,6.0,47.39999999999997,0.11845745594733442,1.2896427150928613,33.0,4.0
712.0,0.0,-10.3,0.11810208357949242,1.3476778268814087,4.0,4.0
713.0,16.0,145.7000000000001,0.11774777732875394,1.2418105820814769,60.0,1.0
714.0,2.0,9.8,0.11739453399676768,1.2223444938659669,5.0,1.0
715.0,1.0,-0.40000000000000036,0.11704235039477738,1.194694181283315,6.0,2.0
716.0,5.0,37.799999999999976,0.11669122334359305,1.2125271069152015,28.0,9.0
717.0,6.0,47.59999999999998,0.11634114967356228,1.2383484340483142,31.0,1.0
718.0,3.0,19.3,0.1159921262245416,1.2229906212199817,11.0,1.0
719.0,8.0,67.70000000000002,0.11564414984586797,1.2360456567257643,32.0,4.0
720.0,0.0,-10.2,0.11529721739633036,1.206585168838501,3.0,3.0
721.0,8.0,67.20000000000002,0.11495132574414137,1.2612421190416492,37.0,6.0
722.0,10.0,86.90000000000005,0.11460647176690894,1.348208575021653,42.0,2.0
723.0,1.0,-0.09999999999999964,0.11426265235160821,1.1927126447359722,3.0,2.0
724.0,13.0,113.10000000000018,0.11391986439455339,1.2926223795097995,83.0,2.0
725.0,3.0,18.29999999999999,0.11357810480136972,1.1822064689227514,21.0,1.0
726.0,5.0,37.799999999999976,0.11323737048696561,1.2429697747741426,28.0,1.0
727.0,5.0,37.79999999999998,0.11289765837550471,1.2159414674554552,28.0,1.0
728.0,4.0,28.79999999999999,0.1125589654003782,1.2285803346072925,17.0,2.0
729.0,9.0,75.40000000000006,0.11222128850417706,1.2315523656351226,56.0,7.0
730.0,7.0,55.39999999999998,0.11188462463866453,1.2711396989998993,54.0,4.0
731.0,4.0,28.19999999999998,0.11154897076474853,1.2441720807034036,23.0,8.0
732.0,11.0,94.60000000000008,0.11121432385245428,1.211144231485598,66.0,3.0
733.0,3.0,18.9,0.11088068088089692,1.1192281047503154,15.0,2.0
734.0,5.0,36.99999999999998,0.11054803883825423,1.2016295906570222,36.0,3.0
735.0,3.0,18.699999999999996,0.11021639472173947,1.1466582908349878,17.0,1.0
736.0,7.0,57.80000000000001,0.10988574553757426,1.1811233937740326,30.0,6.0
737.0,3.0,18.599999999999987,0.10955608830096153,1.2800118658277724,18.0,5.0
738.0,4.0,28.79999999999999,0.10922742003605865,1.2376900981454289,17.0,4.0
739.0,13.0,114.70000000000016,0.10889973777595047,1.2812844336922489,67.0,2.0
740.0,1.0,-0.6999999999999993,0.10857303856262261,1.2851577864752874,9.0,1.0
741.0,5.0,37.69999999999998,0.10824731944693475,1.2588262969049915,29.0,4.0
742.0,8.0,67.89999999999999,0.10792257748859395,1.312728867928187,30.0,3.0
743.0,4.0,29.099999999999994,0.10759880975612816,1.2365427698407854,14.0,1.0
744.0,12.0,104.70000000000007,0.10727601332685978,1.275981253746784,66.0,8.0
745.0,7.0,57.20000000000002,0.1069541852868792,1.2871111664507124,36.0,7.0
746.0,11.0,94.40000000000012,0.10663332273101855,1.2341895401477814,68.0,4.0
747.0,6.0,47.19999999999997,0.1063134227628255,1.278615721634456,35.0,9.0
748.0,7.0,56.89999999999998,0.10599448249453702,1.2362406865144386,39.0,2.0
749.0,2.0,9.0,0.10567649904705341,1.265830255471743,13.0,3.0
750.0,11.0,96.70000000000006,0.10535946954991225,1.2430245452457005,45.0,2.0
751.0,3.0,17.69999999999999,0.10504339114126252,1.3921477794647217,27.0,4.0
752.0,3.0,18.799999999999986,0.10472826096783873,1.345948189496994,16.0,5.0
753.0,4.0,28.69999999999999,0.10441407618493521,1.3344089190165203,18.0,2.0
754.0,8.0,66.20000000000005,0.10410083395638041,1.288511093626631,47.0,3.0
755.0,1.0,-0.40000000000000036,0.10378853145451127,1.455773949623108,6.0,1.0
756.0,4.0,28.19999999999999,0.10347716586014773,1.325395299040753,23.0,1.0
757.0,1.0,-0.6999999999999993,0.10316673436256728,1.3073354893260531,9.0,5.0
758.0,15.0,134.50000000000009,0.10285723415947957,1.325476024352329,71.0,5.0
759.0,4.0,28.999999999999993,0.10254866245700113,1.2448305130004882,15.0,2.0
760.0,10.0,85.90000000000006,0.10224101646963013,1.294776248244139,52.0,2.0
761.0,2.0,8.899999999999988,0.10193429342022124,1.2428483622414725,14.0,10.0
762.0,5.0,37.39999999999997,0.10162849053996058,1.3575150594115257,32.0,7.0
763.0,5.0,37.79999999999999,0.10132360506834069,1.3199777156114578,28.0,1.0
764.0,7.0,57.59999999999998,0.10101963425313566,1.334201391786337,32.0,1.0
765.0,4.0,29.099999999999994,0.10071657535037626,1.2493485169751304,14.0,5.0
766.0,3.0,18.29999999999999,0.10041442562432513,1.2940307231176467,21.0,3.0
767.0,1.0,-0.3999999999999986,0.10011318234745216,1.2268296579519908,6.0,4.0
768.0,6.0,47.49999999999997,0.0998128428004098,1.324780147522688,32.0,3.0
769.0,2.0,8.29999999999999,0.09951340427200858,1.3360872387886047,20.0,11.0
770.0,0.0,-10.4,0.09921486405919255,1.2185434818267822,5.0,5.0
771.0,11.0,96.10000000000007,0.09891721946701497,1.3499645123294755,51.0,1.0
772.0,2.0,9.600000000000001,0.09862046780861393,1.3348579066140311,7.0,1.0
773.0,4.0,27.899999999999977,0.09832460640518809,1.3098397896840022,26.0,7.0
774.0,3.0,19.1,0.09802963258597253,1.3879801951921904,13.0,1.0
775.0,7.0,58.80000000000001,0.0977355436882146,1.3833924472332,20.0,5.0
776.0,1.0,-0.6999999999999975,0.09744233705714996,1.4369979699452717,9.0,7.0
777.0,6.0,46.59999999999996,0.09715001004597851,1.3677070547894734,41.0,2.0
778.0,1.0,-0.3999999999999986,0.09685856001584058,1.287241558233897,6.0,3.0
779.0,11.0,96.60000000000008,0.09656798433579306,1.3605313637982244,46.0,1.0
780.0,1.0,-0.29999999999999893,0.09627828038278567,1.3747805118560792,5.0,2.0
781.0,2.0,9.399999999999999,0.09598944554163731,1.4158741898006864,9.0,3.0
782.0,4.0,27.09999999999998,0.0957014772050124,1.3505666080643148,34.0,5.0
783.0,3.0,18.099999999999984,0.09541437277339737,1.3721760044927183,23.0,11.0
784.0,2.0,7.799999999999979,0.09512812965507718,1.3455343008041383,25.0,16.0
785.0,7.0,56.39999999999998,0.09484274526611194,1.3769004101103002,44.0,5.0
786.0,5.0,37.89999999999998,0.09455821703031361,1.3535477099595246,27.0,2.0
787.0,9.0,76.00000000000003,0.09427454237922267,1.3697446489334106,50.0,1.0
788.0,4.0,28.299999999999997,0.09399171875208501,1.4053852178833701,22.0,1.0
789.0,8.0,66.9,0.09370974359582875,1.4192147076129913,40.0,1.0
790.0,6.0,47.99999999999998,0.09342861436504125,1.305938674343957,27.0,1.0
791.0,6.0,47.599999999999966,0.09314832852194613,1.192291498184204,31.0,1.0
792.0,8.0,67.79999999999998,0.09286888353638029,1.2196284494092386,31.0,3.0
793.0,11.0,95.00000000000009,0.09259027688577115,1.2380114265026585,62.0,5.0
794.0,2.0,8.899999999999991,0.09231250605511383,1.237507734979902,14.0,7.0
795.0,5.0,37.899999999999984,0.0920355685369485,1.236621982521481,27.0,3.0
796.0,12.0,106.20000000000007,0.09175946183133765,1.239996823610044,51.0,3.0
797.0,3.0,17.199999999999974,0.09148418344584364,1.1709035206586123,32.0,13.0
798.0,5.0,37.899999999999984,0.0912097308955061,1.2317726877000597,27.0,1.0
799.0,10.0,84.00000000000009,0.09093610170281959,1.2522099068467045,71.0,2.0
800.0,13.0,114.70000000000014,0.09066329339771112,1.1978365467555487,67.0,1.0
801.0,7.0,56.89999999999998,0.09039130351751799,1.2192012316141374,39.0,1.0
802.0,2.0,9.200000000000003,0.09012012960696544,1.1345288916067644,11.0,2.0
803.0,6.0,47.49999999999998,0.08984976921814454,1.1625932473689318,32.0,4.0
804.0,11.0,95.8000000000001,0.0895802199104901,1.3927838537428114,54.0,2.0
805.0,5.0,39.3,0.08931147925075864,1.356044054031372,13.0,1.0
806.0,6.0,48.399999999999984,0.08904354481300636,1.3615927126096643,23.0,3.0
807.0,5.0,38.39999999999999,0.08877641417856734,1.4075879671356895,22.0,1.0
808.0,1.0,-0.29999999999999893,0.08851008493603164,1.289948534965515,5.0,2.0
809.0,3.0,19.199999999999992,0.08824455468122355,1.3609241843223572,12.0,1.0
810.0,9.0,76.00000000000001,0.08797982101717988,1.422056348323822,50.0,5.0
811.0,5.0,38.699999999999996,0.08771588155412834,1.340967103054649,19.0,2.0
812.0,5.0,37.79999999999998,0.08745273390946595,1.4114641462053572,28.0,3.0
813.0,9.0,76.6,0.08719037570773755,1.3640599196607417,44.0,4.0
814.0,3.0,19.099999999999994,0.08692880458061433,1.3992378895099347,13.0,2.0
815.0,1.0,-0.8999999999999986,0.08666801816687249,1.3776335716247559,11.0,7.0
816.0,10.0,86.69999999999999,0.08640801411237187,1.3966385126113892,44.0,1.0
817.0,13.0,113.6000000000002,0.08614879007003474,1.3657503869289007,78.0,2.0
818.0,2.0,9.0,0.08589034369982464,1.5623358121285071,13.0,2.0
819.0,9.0,77.10000000000008,0.08563267266872517,1.3815579995130882,39.0,5.0
820.0,6.0,46.59999999999997,0.085375774650719,1.3673453970653255,41.0,3.0
821.0,10.0,85.40000000000006,0.08511964732676684,1.33625566750242,57.0,4.0
822.0,5.0,38.09999999999998,0.08486428838478655,1.2687013506889344,25.0,4.0
823.0,4.0,28.89999999999999,0.08460969551963218,1.199471354484558,16.0,1.0
824.0,8.0,68.5,0.08435586643307329,1.3178064028422039,24.0,1.0
825.0,3.0,18.59999999999999,0.08410279883377407,1.3416853083504572,18.0,1.0
826.0,4.0,29.099999999999994,0.08385049043727275,1.3079191616603307,14.0,3.0
827.0,2.0,9.399999999999999,0.08359893896596093,1.354778117603726,9.0,3.0
828.0,20.0,184.4000000000002,0.08334814214906305,1.3164223912474398,77.0,7.0
829.0,2.0,8.800000000000004,0.08309809772261587,1.203950564066569,15.0,1.0
830.0,8.0,66.10000000000001,0.08284880342944802,1.2675268997748692,48.0,3.0
831.0,7.0,58.099999999999994,0.08260025701915967,1.2877290337174028,27.0,2.0
832.0,12.0,104.10000000000014,0.0823524562481022,1.2728171828720305,72.0,6.0
833.0,9.0,75.50000000000003,0.08210539887935789,1.254465028372678,55.0,4.0
834.0,5.0,38.69999999999998,0.08185908268271981,1.2407589021481966,19.0,3.0
835.0,1.0,-0.29999999999999893,0.08161350543467165,1.3873117685317993,5.0,3.0
836.0,5.0,37.59999999999998,0.08136866491836764,1.3705849011739095,30.0,2.0
837.0,10.0,87.0,0.08112455892361253,1.313302409358141,41.0,2.0
838.0,4.0,28.599999999999987,0.0808811852468417,1.383851641102841,19.0,5.0
839.0,4.0,29.299999999999997,0.08063854169110117,1.3405063450336456,12.0,2.0
840.0,9.0,76.10000000000008,0.08039662606602786,1.3238052859598277,49.0,12.0
841.0,10.0,86.70000000000002,0.08015543618782978,1.3564578105102887,44.0,1.0
842.0,6.0,46.49999999999998,0.07991496987926629,1.3538415772574288,42.0,1.0
843.0,10.0,86.6,0.07967522496962849,1.3980874260266622,45.0,1.0
844.0,11.0,95.90000000000003,0.07943619929471961,1.38161893160838,53.0,2.0
845.0,9.0,76.59999999999998,0.07919789069683544,1.3925018771128221,44.0,2.0
846.0,20.0,180.40000000000032,0.07896029702474494,1.3552927038608453,117.0,3.0
847.0,2.0,9.3,0.0787234161336707,1.2401701092720032,10.0,1.0
848.0,4.0,28.79999999999999,0.07848724588526969,1.419333493008333,17.0,2.0
849.0,14.0,124.40000000000015,0.07825178414761388,1.3640804811262748,71.0,1.0
850.0,6.0,47.19999999999998,0.07801702879517104,1.4407014506203788,35.0,4.0
851.0,6.0,47.59999999999997,0.07778297770878553,1.321936342024034,31.0,8.0
852.0,8.0,68.00000000000001,0.07754962877565917,1.3746335342012603,29.0,2.0
853.0,16.0,144.50000000000014,0.0773169798893322,1.374796320994695,72.0,3.0
854.0,13.0,115.7000000000001,0.07708502894966421,1.4180090113690025,57.0,4.0
855.0,8.0,67.19999999999999,0.07685377386281522,1.347398606506554,37.0,3.0
856.0,6.0,48.69999999999999,0.07662321254122678,1.355773687362671,20.0,1.0
857.0,10.0,86.10000000000011,0.0763933429036031,1.4075357913970947,50.0,4.0
858.0,5.0,38.9,0.07616416287489229,1.4260976524914013,17.0,2.0
859.0,6.0,48.19999999999998,0.07593567038626761,1.3796243715286254,25.0,6.0
860.0,11.0,96.30000000000001,0.0757078633751088,1.3946343879310452,49.0,1.0
861.0,14.0,124.50000000000011,0.07548073978498347,1.19405922463962,70.0,2.0
862.0,16.0,143.8000000000001,0.07525429756562853,1.2343123856979081,79.0,6.0
863.0,13.0,116.90000000000008,0.07502853467293165,1.2193137831158107,45.0,2.0
864.0,4.0,27.799999999999983,0.07480344906891286,1.2784493079891912,27.0,2.0
865.0,17.0,152.60000000000034,0.07457903872170611,1.2270425143449202,92.0,1.0
866.0,13.0,113.8000000000001,0.07435530160554099,1.2774543001463539,76.0,1.0
867.0,1.0,-0.1999999999999993,0.07413223570072437,1.2790215611457825,4.0,1.0
868.0,4.0,27.899999999999977,0.0739098389936222,1.2628807815221639,26.0,4.0
869.0,11.0,95.7000000000001,0.07368810947664134,1.2671529553153298,55.0,4.0
870.0,7.0,56.400000000000006,0.07346704514821141,1.4080394547093997,44.0,7.0
871.0,11.0,94.40000000000013,0.07324664401276677,1.4424515156184925,68.0,5.0
872.0,9.0,75.40000000000005,0.07302690408072847,1.4570497210536684,56.0,5.0
873.0,14.0,125.00000000000017,0.07280782336848628,1.4559395423302284,65.0,9.0
874.0,11.0,93.70000000000016,0.07258939989838081,1.473046013514201,75.0,14.0
875.0,9.0,76.10000000000008,0.07237163169868567,1.3963404601934004,49.0,6.0
876.0,2.0,9.5,0.07215451680358961,1.3412718921899796,8.0,3.0
877.0,6.0,47.39999999999997,0.07193805325317884,1.3946679324814768,33.0,6.0
878.0,12.0,100.60000000000025,0.07172223909341931,1.4310717632837384,107.0,8.0
879.0,4.0,28.49999999999998,0.07150707237613906,1.4775042176246642,20.0,7.0
880.0,5.0,38.19999999999998,0.07129255115901063,1.5522361646095912,24.0,3.0
881.0,9.0,76.10000000000011,0.0710786735055336,1.4797933004340347,49.0,8.0
882.0,7.0,57.69999999999999,0.07086543748501699,1.5446116232102918,31.0,2.0
883.0,10.0,85.30000000000008,0.07065284117256193,1.4880859379110665,58.0,3.0
884.0,10.0,86.60000000000007,0.07044088264904425,1.509469034936693,45.0,1.0
885.0,8.0,66.30000000000007,0.07022956000109712,1.472775656244029,46.0,9.0
886.0,16.0,142.0000000000003,0.07001887132109383,1.5173476676351016,97.0,13.0
887.0,13.0,113.90000000000016,0.06980881470713055,1.563115758895874,75.0,9.0
888.0,5.0,37.799999999999976,0.06959938826300915,1.5078140326908656,28.0,5.0
889.0,8.0,66.60000000000002,0.06939059009822013,1.5214319672695427,43.0,3.0
890.0,9.0,76.40000000000003,0.06918241832792547,1.5040948416875757,46.0,2.0
891.0,14.0,125.00000000000014,0.0689748710729417,1.433375591498155,65.0,1.0
892.0,10.0,86.00000000000007,0.06876794645972288,1.427956728374257,51.0,2.0
893.0,3.0,17.999999999999986,0.06856164262034371,1.4388411144415538,24.0,5.0
894.0,4.0,27.799999999999983,0.06835595769248268,1.406397196981642,27.0,3.0
895.0,5.0,38.09999999999999,0.06815088981940523,1.4015885066986085,25.0,2.0
896.0,4.0,28.79999999999999,0.06794643714994701,1.4179087807150448,17.0,1.0
897.0,4.0,26.899999999999977,0.06774259783849718,1.386060529285007,36.0,3.0
898.0,18.0,159.80000000000032,0.06753937004498169,1.4647468594480153,121.0,1.0
899.0,3.0,19.099999999999994,0.06733675193484674,1.4477176482860858,13.0,2.0
900.0,2.0,8.700000000000003,0.0671347416790422,1.5051721408963203,16.0,1.0
901.0,15.0,136.50000000000014,0.06693333745400507,1.444768227782904,51.0,2.0
902.0,14.0,123.70000000000016,0.06673253744164305,1.4368270796078901,78.0,1.0
903.0,12.0,105.00000000000011,0.06653233982931812,1.4309846087107583,63.0,6.0
904.0,3.0,19.0,0.06633274280983018,1.3060065465314048,14.0,3.0
905.0,6.0,47.59999999999999,0.06613374458140069,1.3883112419036128,31.0,1.0
906.0,4.0,28.39999999999999,0.06593534334765648,1.3976538067772275,21.0,1.0
907.0,10.0,86.7,0.06573753731761352,1.4498007676818154,44.0,3.0
908.0,8.0,66.5,0.06554032470566068,1.4270950840278105,44.0,3.0
909.0,11.0,95.7000000000001,0.0653437037315437,1.4106036294590343,55.0,3.0
910.0,17.0,152.70000000000013,0.06514767262034907,1.3979253362823318,91.0,1.0
911.0,8.0,66.19999999999999,0.06495222960248802,1.4285364227092012,47.0,4.0
912.0,3.0,18.499999999999986,0.06475737291368056,1.3464557120674534,19.0,8.0
913.0,6.0,46.09999999999995,0.06456310079493952,1.350903976222743,46.0,2.0
914.0,6.0,47.59999999999998,0.06436941149255469,1.3171139974747934,31.0,2.0
915.0,13.0,114.40000000000018,0.06417630325807702,1.3462769516876765,70.0,3.0
916.0,7.0,57.29999999999998,0.0639837743483028,1.3391297885349818,35.0,3.0
917.0,10.0,85.60000000000008,0.06379182302525789,1.3673704201524908,55.0,5.0
918.0,4.0,28.299999999999983,0.06360044755618212,1.2817523371089588,22.0,5.0
919.0,13.0,115.10000000000012,0.06340964621351357,1.2974273723269265,63.0,5.0
920.0,7.0,57.5,0.06321941727487303,1.2553525693488843,33.0,4.0
921.0,1.0,-0.5,0.0630297590230484,1.385379127093724,7.0,2.0
922.0,9.0,76.6,0.06284066974597925,1.3194014064290307,44.0,2.0
923.0,6.0,48.09999999999999,0.06265214773674131,1.283542445072761,26.0,2.0
924.0,6.0,47.49999999999997,0.06246419129353109,1.2096723802387714,32.0,6.0
925.0,9.0,75.20000000000009,0.0622767987196505,1.3028703075030754,58.0,17.0
926.0,8.0,65.50000000000004,0.06208996832349155,1.5047768597249631,54.0,7.0
927.0,9.0,76.60000000000004,0.06190369841852107,1.4433182315392927,44.0,11.0
928.0,14.0,124.00000000000017,0.06171798732326551,1.467803455988566,75.0,3.0
929.0,11.0,94.90000000000003,0.06153283336129571,1.4272827326305328,63.0,2.0
930.0,10.0,87.7,0.061348234861211826,1.5667719174833858,34.0,1.0
931.0,6.0,48.39999999999998,0.06116419015662819,1.459032654762268,23.0,3.0
932.0,13.0,115.80000000000005,0.0609806975861583,1.4457147866487503,56.0,1.0
933.0,14.0,125.00000000000006,0.06079775549339983,1.477831193116995,65.0,4.0
934.0,12.0,104.00000000000011,0.06061536222691963,1.5187676622443003,73.0,5.0
935.0,8.0,67.50000000000003,0.06043351614023887,1.3484372181050919,34.0,8.0
936.0,1.0,-0.3000000000000007,0.060252215591818155,1.6642971515655518,5.0,1.0
937.0,13.0,113.00000000000018,0.0600714589450427,1.3853976087910789,84.0,3.0
938.0,12.0,104.90000000000012,0.05989124456820757,1.3787638964131474,64.0,4.0
939.0,10.0,84.20000000000005,0.059711570834502944,1.4005744664565376,69.0,5.0
940.0,12.0,105.2000000000001,0.05953243612199943,1.3824875931270788,61.0,1.0
941.0,7.0,57.70000000000002,0.05935383881363344,1.3568025442861742,31.0,8.0
942.0,9.0,75.5000000000001,0.05917577729719254,1.4115479642694646,55.0,7.0
943.0,0.0,-10.3,0.05899824996530096,1.2734945118427277,4.0,4.0
944.0,20.0,181.9000000000002,0.05882125521540506,1.3956130024264841,102.0,1.0
945.0,3.0,18.599999999999994,0.05864479144975884,1.5434348516994052,18.0,2.0
946.0,11.0,94.90000000000009,0.05846885707540957,1.537597998740181,63.0,2.0
947.0,5.0,37.49999999999997,0.05829345050418334,1.5491755162515948,31.0,7.0
948.0,11.0,95.70000000000002,0.05811857015267079,1.5459554823962125,55.0,1.0
949.0,4.0,28.89999999999999,0.057944214442212774,1.6153940930962563,16.0,1.0
950.0,4.0,27.899999999999984,0.05777038179888613,1.5900825628867516,26.0,1.0
951.0,21.0,189.90000000000038,0.05759707065348948,1.5327603836369708,123.0,6.0
952.0,3.0,18.399999999999984,0.05742427944152901,1.5798204123973847,20.0,6.0
953.0,6.0,46.699999999999974,0.057252006603204425,1.6003481417894363,40.0,1.0
954.0,7.0,56.99999999999997,0.05708025058339481,1.5116533197854694,38.0,1.0
955.0,8.0,66.50000000000001,0.056909009831644625,1.5226576978510076,44.0,3.0
956.0,11.0,95.00000000000009,0.05673828280214969,1.3345908070764234,62.0,3.0
957.0,10.0,86.30000000000004,0.05656806795374324,1.277803897857666,48.0,2.0
958.0,11.0,96.20000000000005,0.056398363749882004,1.3253514862060547,50.0,4.0
959.0,9.0,77.80000000000003,0.05622916865863236,1.3387961089611053,32.0,4.0
960.0,10.0,85.80000000000007,0.056060481152656466,1.3416103821880412,53.0,4.0
961.0,8.0,68.0,0.0558922997091985,1.31967438500503,29.0,2.0
962.0,1.0,-0.5999999999999996,0.0557246228100709,1.297253929078579,8.0,3.0
963.0,11.0,95.0000000000001,0.055557448941640684,1.316969609068286,62.0,4.0
964.0,2.0,9.400000000000002,0.05539077659481576,1.380731013086107,9.0,1.0
965.0,8.0,65.90000000000003,0.05522460426503131,1.3159207034111022,50.0,1.0
966.0,12.0,105.20000000000009,0.05505893045223622,1.3044567323121867,61.0,9.0
967.0,13.0,115.7000000000001,0.054893753660879514,1.3250988795046221,57.0,4.0
968.0,8.0,67.30000000000005,0.054729072399896876,1.4097045097086165,36.0,6.0
969.0,9.0,77.60000000000002,0.054564885182697184,1.5187353667090921,34.0,5.0
970.0,9.0,77.50000000000001,0.05440119052714909,1.5575722421918596,35.0,1.0
971.0,9.0,77.99999999999999,0.05423798695556764,1.5262642860412599,30.0,1.0
972.0,11.0,95.00000000000013,0.05407527299470094,1.5740043867018916,62.0,4.0
973.0,1.0,-0.4999999999999982,0.053913047175716836,1.4546064138412476,7.0,5.0
974.0,1.0,-0.1999999999999993,0.05375130803418968,1.494814783334732,4.0,2.0
975.0,9.0,76.90000000000003,0.05359005411008711,1.5429617835254203,41.0,7.0
976.0,9.0,76.2000000000001,0.053429283947756846,1.487720566491286,48.0,4.0
977.0,10.0,87.20000000000002,0.053268996095913575,1.4846478822903755,39.0,2.0
978.0,14.0,124.40000000000015,0.05310918910762583,1.503229879157644,71.0,5.0
979.0,4.0,28.499999999999986,0.052949861540302956,1.579597383737564,20.0,3.0
980.0,5.0,37.499999999999986,0.052791011955682046,1.5212323665618896,31.0,1.0
981.0,0.0,-10.4,0.052632638919815,1.7314771175384522,5.0,5.0
982.0,12.0,105.50000000000014,0.052474741003055554,1.4077381111424545,58.0,9.0
983.0,8.0,65.80000000000004,0.052317316780046384,1.3688452150307449,51.0,3.0
984.0,12.0,107.10000000000008,0.05216036482970624,1.30364166980698,42.0,5.0
985.0,1.0,-0.5,0.052003883735217124,1.3487436941691808,7.0,3.0
986.0,7.0,56.89999999999996,0.051847872084011475,1.4331305989852319,39.0,1.0
987.0,5.0,37.899999999999984,0.05169232846775944,1.3734881436383282,27.0,5.0
988.0,13.0,114.40000000000006,0.05153725148235616,1.284847274848393,70.0,3.0
989.0,6.0,47.49999999999997,0.051382639727909095,1.3074582666158676,32.0,4.0
990.0,3.0,19.099999999999994,0.051228491808725365,1.318334937095642,13.0,1.0
991.0,12.0,104.70000000000013,0.05107480633329919,1.3526632794828126,66.0,5.0
992.0,13.0,113.20000000000016,0.05092158191429929,1.3612630156482137,82.0,9.0
993.0,16.0,144.0000000000002,0.05076881716855639,1.4664491004758067,77.0,4.0
994.0,14.0,125.2000000000001,0.05061651071705072,1.4823564470760406,63.0,1.0
995.0,7.0,56.59999999999998,0.05046466118489957,1.4417149807725633,42.0,4.0
996.0,8.0,67.0,0.05031326720134487,1.4296621619126735,39.0,1.0
997.0,7.0,57.79999999999998,0.05016232739974084,1.442306101322174,30.0,2.0
998.0,13.0,114.90000000000012,0.050011840417541614,1.4596457976561326,65.0,2.0
999.0,8.0,67.59999999999998,0.04986180489628899,1.533225492997603,33.0,2.0
1000.0,9.0,75.20000000000003,0.04971221948160012,1.438725727385488,58.0,10.0
1001.0,10.0,87.79999999999998,0.04956308282315532,1.408191619497357,33.0,3.0
1002.0,12.0,105.10000000000008,0.049414393574685855,1.4712119352432989,62.0,7.0
1003.0,10.0,86.00000000000007,0.049266150393961795,1.4387265537299363,51.0,5.0
1004.0,5.0,38.099999999999994,0.04911835194277991,1.5138370847702027,25.0,1.0
1005.0,19.0,170.00000000000037,0.04897099688695157,1.5025090754032135,120.0,3.0
1006.0,15.0,133.00000000000017,0.04882408389629071,1.468428001847378,86.0,7.0
1007.0,11.0,96.10000000000011,0.04867761164460184,1.4850273366067923,51.0,5.0
1008.0,9.0,76.40000000000006,0.04853157880966803,1.552181363105774,46.0,7.0
1009.0,12.0,105.30000000000008,0.048385984073239026,1.4893455862998963,60.0,7.0
1010.0,3.0,18.999999999999993,0.048240826121019306,1.456470366035189,14.0,3.0
1011.0,6.0,47.59999999999997,0.04809610364265625,1.4584844131623544,31.0,4.0
1012.0,5.0,38.399999999999984,0.04795181533172828,1.514245087450201,22.0,1.0
1013.0,5.0,38.59999999999999,0.047807959885733095,1.6206354260444642,20.0,5.0
1014.0,7.0,58.09999999999998,0.0476645360060759,1.5551767305091575,27.0,2.0
1015.0,13.0,115.90000000000012,0.04752154239805767,1.434750264341181,55.0,1.0
1016.0,14.0,123.80000000000015,0.047378977770863494,1.4515458995645696,77.0,7.0
1017.0,13.0,113.7000000000002,0.047236840837550906,1.4449664385287793,77.0,2.0
1018.0,12.0,105.80000000000007,0.04709513031503825,1.4619533842260188,55.0,3.0
1019.0,6.0,46.499999999999964,0.04695384492409314,1.4501306868734813,42.0,5.0
1020.0,12.0,104.30000000000015,0.046812983389320856,1.396350622177124,70.0,4.0
1021.0,12.0,106.20000000000012,0.04667254443915289,1.4059007284688014,51.0,3.0
1022.0,8.0,66.9,0.04653252680583543,1.4610564678907394,40.0,3.0
1023.0,4.0,27.59999999999998,0.04639292922541793,1.510091327387711,29.0,3.0
1024.0,15.0,135.00000000000014,0.04625375043774167,1.7026054786913323,66.0,4.0
1025.0,4.0,28.399999999999984,0.046114989186428444,1.7212349006107874,21.0,7.0
1026.0,4.0,28.09999999999998,0.045976644218869156,1.5509094993273418,24.0,6.0
