episode,score,total_reward,epsilon,loss
425.0,5.0,38.49999999999998,0.11939502647758558,1.016173902012053
426.0,10.0,87.20000000000005,0.11879805134519765,1.033856919178596
427.0,4.0,27.79999999999999,0.11820406108847166,0.9835017102736013
428.0,4.0,28.599999999999987,0.1176130407830293,1.0172953762506183
429.0,7.0,57.19999999999996,0.11702497557911415,1.152259949180815
430.0,5.0,37.79999999999999,0.11643985070121858,1.2343779759747642
431.0,9.0,76.5,0.11585765144771248,1.3068469021055433
432.0,3.0,19.099999999999994,0.11527836319047392,1.265729010105133
433.0,0.0,-10.4,0.11470197137452155,1.1751181840896607
434.0,15.0,133.60000000000016,0.11412846151764894,1.2597796455025674
435.0,9.0,76.90000000000003,0.1135578192100607,1.1430023792313366
436.0,6.0,45.89999999999995,0.11299003011401039,1.114504612982273
437.0,5.0,37.99999999999998,0.11242507996344034,1.130529367006742
438.0,1.0,-0.5,0.11186295456362313,1.2285557900156294
439.0,3.0,17.79999999999999,0.11130363979080501,1.1323400529531331
440.0,4.0,28.499999999999986,0.11074712159185099,1.1773885011672973
441.0,9.0,76.80000000000001,0.11019338598389174,1.1572217586494626
442.0,6.0,48.69999999999999,0.10964241905397228,1.1832913756370544
443.0,0.0,-10.3,0.10909420695870241,1.3296965062618256
444.0,2.0,9.199999999999996,0.1085487359239089,1.1738234541632913
445.0,4.0,27.999999999999986,0.10800599224428936,1.3076812100410462
446.0,2.0,9.2,0.10746596228306791,1.2721345858140425
447.0,7.0,57.29999999999998,0.10692863247165257,1.1999245507376535
448.0,7.0,57.499999999999986,0.1063939893092943,1.2397359320611665
449.0,5.0,37.49999999999998,0.10586201936274783,1.191727013357224
450.0,4.0,29.199999999999996,0.10533270926593409,1.2629940234697783
451.0,0.0,-10.3,0.10480604571960442,1.2727719843387604
452.0,10.0,87.00000000000011,0.1042820154910064,1.1743247436314095
453.0,8.0,66.50000000000003,0.10376060541355137,1.1198125738989224
454.0,6.0,47.699999999999974,0.1032418023864836,1.0624706427256265
455.0,4.0,28.499999999999986,0.10272559337455119,1.0152697175741197
456.0,8.0,67.1,0.10221196540767843,1.1001789773765362
457.0,16.0,144.9000000000001,0.10170090558064004,1.173300959608134
458.0,1.0,-0.5,0.10119240105273684,1.5203211137226649
459.0,9.0,76.20000000000005,0.10068643904747315,1.2191923782229424
460.0,1.0,-0.5,0.10018300685223579,1.0970691187041146
461.0,11.0,94.00000000000009,0.0996820918179746,1.2386508368783526
462.0,11.0,94.60000000000011,0.09918368135888474,1.2487526806918057
463.0,3.0,18.599999999999994,0.09868776295209031,1.3372790349854364
464.0,11.0,95.40000000000008,0.09819432413732986,1.259446262285627
465.0,9.0,78.10000000000002,0.09770335251664321,1.1871047122725125
466.0,8.0,66.50000000000006,0.09721483575406,1.2044785686514594
467.0,6.0,48.19999999999998,0.09672876157528969,1.2328372406959534
468.0,8.0,68.0,0.09624511776741324,1.2270594506428159
469.0,6.0,48.399999999999984,0.09576389217857617,1.2973423548366712
470.0,11.0,96.00000000000004,0.09528507271768329,1.2387490570545197
471.0,3.0,18.899999999999995,0.09480864735409487,1.1336543520291646
472.0,11.0,95.80000000000005,0.0943346041173244,1.2032958832052019
473.0,7.0,57.79999999999998,0.09386293109673778,1.204200174411138
474.0,3.0,18.4,0.09339361644125409,1.2360990285873412
475.0,9.0,75.80000000000004,0.09292664835904782,1.2799913711272752
476.0,4.0,27.49999999999998,0.09246201511725258,1.3405092140038808
477.0,8.0,68.0,0.09199970504166631,1.3263542528810173
478.0,3.0,18.89999999999999,0.09153970651645797,1.2512161652247111
479.0,9.0,76.70000000000003,0.09108200798387568,1.3095564953116483
480.0,15.0,133.7000000000002,0.0906265979439563,1.1231285054472429
481.0,5.0,37.399999999999984,0.09017346495423652,1.2259686402976513
482.0,9.0,75.30000000000004,0.08972259762946533,1.1067167206814414
483.0,2.0,9.200000000000003,0.089273984641318,0.9532459540800615
484.0,4.0,28.59999999999998,0.0888276147181114,1.1147771446328414
485.0,12.0,105.6000000000001,0.08838347664452084,1.3035813047174822
486.0,15.0,132.70000000000024,0.08794155926129824,1.2808063673169425
487.0,9.0,77.1,0.08750185146499175,1.2836239964534075
488.0,9.0,75.20000000000007,0.08706434220766679,1.390012765752858
489.0,15.0,134.90000000000012,0.08662902049662846,1.424257614719334
490.0,11.0,95.1000000000001,0.08619587539414532,1.4403479138358695
491.0,4.0,27.899999999999984,0.08576489601717459,1.406128732057718
492.0,4.0,28.69999999999999,0.08533607153708872,1.236501031451755
493.0,9.0,76.50000000000004,0.08490939117940327,1.182039491335551
494.0,8.0,67.40000000000005,0.08448484422350626,1.1014474647385732
495.0,2.0,9.5,0.08406242000238873,1.0312869772315025
496.0,4.0,27.899999999999984,0.08364210790237678,1.176478977386768
497.0,8.0,66.70000000000002,0.0832238973628649,1.0850636334646315
498.0,9.0,76.40000000000003,0.08280777787605056,1.2073046992654386
499.0,12.0,106.10000000000008,0.08239373898667031,1.3956906497478485
500.0,4.0,27.49999999999998,0.08198177029173696,1.2873443961143494
